2/14/2004,30.3
8/1/2004,24
2/13/2005,27.1
10/8/2005,0
2/12/2006,0
8/13/2006,23.1
2/1/2007,28.2
8/7/2007,22.7
2/8/2008,0
7/31/2008,23.1
7/31/2008,22.3
7/31/2008,21.5
7/31/2008,21.3
7/31/2008,21
7/31/2008,20.7
2/6/2009,28.7
2/6/2009,29
2/6/2009,29
2/6/2009,29
2/6/2009,29
7/31/2009,21.7
7/31/2009,21.7
7/31/2009,21.7
1/28/2010,27.7
1/28/2010,27.5
1/28/2010,27.1
